Email_ID,Sender_Domain_Reputation,Email_Subject_Type,URL_Legitimacy_Score,Attachment_Type,Email_Presentation,User_ID,Stress_Level,Curiosity_Index,Urgency_Trigger,Prior_Training,Email_Opened,Link_Clicked,Attachment_Downloaded,Reported_Phishing,Time_to_React
787,0.5833917947661205,Reward,0.9715326909010507,.pdf,Well_Formed,131,0.09914611227762393,0.26251029048316565,0,1,0,0,0,1,
788,0.4008514167636399,Urgency,0.33134700710305076,none,Well_Formed,183,0.6229540441833817,0.05234717843131309,1,1,0,0,0,0,
789,0.4620058036441327,Reward,0.48204105811208253,none,Poorly_Formed,12,0.4468741952004389,0.23097931052806364,0,1,0,0,0,1,
790,0.9472833396118153,Fear,0.19609771273839294,.zip,Well_Formed,40,0.7779849715709368,0.8019139528361265,1,1,1,0,1,0,206.0
791,0.1533514031160802,Reward,0.6107800710757683,.zip,Well_Formed,66,0.22047048099936983,0.8514891816465466,0,1,0,0,1,1,
792,0.5862298320167972,Urgency,0.2806832155159743,none,Poorly_Formed,100,0.16456605842933492,0.48306624519330266,0,1,0,0,0,1,
793,0.505888678884466,Urgency,0.20699257843842678,.pdf,Well_Formed,78,0.4063322309637678,0.41607067040868617,1,1,0,0,0,1,
794,0.6114542354346478,Urgency,0.5165726284459791,.pdf,Well_Formed,16,0.9265853832183811,0.9778536935017818,0,1,1,0,1,0,200.0
795,0.01811018382084051,Fear,0.005505799160420821,none,Poorly_Formed,83,0.7104218150124118,0.2005646595880699,0,1,0,0,0,0,
796,0.8721239089441515,Fear,0.0076640326492253275,.zip,Poorly_Formed,162,0.41892362479291867,0.21535928285460848,0,0,0,0,0,0,
797,0.9321182824836124,Curiosity,0.21906880910185778,.pdf,Poorly_Formed,44,0.5172721697543106,0.29186717703639975,0,0,0,0,0,0,
798,0.5651331835892089,Fear,0.03672136250082114,.zip,Poorly_Formed,134,0.08421301117709834,0.1727573182810873,0,0,0,0,0,0,
799,0.6966508238768923,Urgency,0.10802575413069138,.pdf,Poorly_Formed,192,0.9845758963761131,0.3793655982041866,1,1,1,0,0,0,76.0
800,0.9224993811772957,Urgency,0.3388606493387516,none,Well_Formed,100,0.6664073046949189,0.9108342269897538,0,1,1,0,0,0,228.0
801,0.7072386343133986,Fear,0.8025856795798129,.pdf,Poorly_Formed,22,0.2854040684634225,0.6153478406285743,0,0,0,0,0,0,
802,0.15253904291426135,Reward,0.5720486433693008,none,Well_Formed,18,0.5858083942152443,0.41194654861226365,0,1,0,0,0,0,
803,0.5762883601668132,Fear,0.5126677259564164,.pdf,Well_Formed,12,0.10948236606899397,0.9344107945712148,1,1,0,0,1,1,
804,0.6067150463828559,Fear,0.29348882320812164,.pdf,Well_Formed,180,0.9658366688075836,0.04846423247582232,1,0,0,0,0,0,
805,0.424130671302386,Urgency,0.9317537194328164,.zip,Well_Formed,123,0.17478498788336594,0.21027617790186137,0,1,0,0,0,1,
806,0.7364442356247228,Curiosity,0.39701504123719167,.pdf,Poorly_Formed,117,0.6480303180552142,0.565888605101759,0,1,1,0,0,0,75.0
807,0.9343670147690148,Urgency,0.08709276679577149,.pdf,Poorly_Formed,51,0.24545446253893044,0.6155526231931792,1,0,0,0,0,0,
808,0.9255685129067763,Curiosity,0.6170665161178013,.zip,Well_Formed,71,0.7175613826485358,0.03955750656261314,0,1,0,0,0,0,
809,0.4508393714041321,Urgency,0.11383839347660141,.pdf,Well_Formed,48,0.7768213672402811,0.4030387579071322,1,1,0,1,0,0,
810,0.11323804584075525,Fear,0.3452231428016921,.pdf,Well_Formed,19,0.6734197289114326,0.6491539648308727,1,0,1,1,0,0,94.0
811,0.9848411989623346,Urgency,0.5074119387178089,none,Poorly_Formed,6,0.6144994602551925,0.6980705464034016,1,0,1,0,0,0,264.0
812,0.8388980864459341,Urgency,0.8742225246851758,.pdf,Well_Formed,84,0.8924690939520117,0.6381399025162693,0,1,1,0,0,0,232.0
813,0.12466268120326685,Urgency,0.49354658034011867,none,Poorly_Formed,155,0.07862671098975804,0.32056322436092455,1,0,0,0,0,0,
814,0.9208418826173723,Fear,0.7022587660316643,.zip,Well_Formed,53,0.3309147657801952,0.09352012359790951,1,0,0,0,0,0,
815,0.8698963620621283,Fear,0.9928168389990704,.zip,Well_Formed,107,0.24828747963084596,0.4271124464193341,0,0,0,0,0,0,
816,0.5188380571260721,Fear,0.13148911989798162,.pdf,Poorly_Formed,101,0.9880139620654216,0.12875443736805547,0,1,0,0,0,0,
817,0.5912754357449292,Fear,0.2747315255195195,.pdf,Well_Formed,48,0.3893897796668735,0.9476236585206671,0,1,1,0,1,1,161.0
818,0.39900270387013026,Curiosity,0.3945760755976464,.zip,Poorly_Formed,135,0.7326126992403987,0.47517086602262826,0,1,1,0,0,0,120.0
819,0.05476163882203133,Curiosity,0.42182817853883137,none,Poorly_Formed,187,0.6847251638810046,0.31725917435686757,0,0,0,0,0,0,
820,0.3351972416459009,Reward,0.41102107526554577,none,Well_Formed,69,0.21208123747737773,0.7663040711189001,0,1,0,0,0,1,
821,0.8028534485980114,Fear,0.9076110025565549,.pdf,Well_Formed,11,0.23899768021155132,0.49794859258226387,0,0,0,0,0,0,
822,0.004632023004602859,Curiosity,0.7140326444668564,.zip,Well_Formed,143,0.2812845635530341,0.31003402401245006,0,0,0,0,0,0,
823,0.3334991716911442,Urgency,0.6079052140907037,none,Well_Formed,192,0.4111272782593792,0.8119677423908017,0,0,1,0,0,0,60.0
824,0.3981686935909433,Fear,0.3093727178627821,.pdf,Poorly_Formed,131,0.2343250656505268,0.867152151001122,1,0,0,0,1,0,
825,0.5373956029379229,Reward,0.8237903842212947,none,Well_Formed,122,0.019651482746847804,0.673008166288677,1,1,0,0,0,1,
826,0.9198556164127605,Reward,0.9550605114849889,none,Well_Formed,69,0.8793930568071955,0.046964422407667294,0,1,0,0,0,0,
827,0.34634599436596125,Reward,0.8211982825502265,none,Poorly_Formed,23,0.9656098313808841,0.5663228801665321,0,0,1,0,0,0,197.0
828,0.3469532018962277,Urgency,0.0015651051914729042,.pdf,Well_Formed,181,0.34157038703156795,0.7632949119972816,0,1,0,0,1,1,
829,0.7375012481097484,Curiosity,0.636401370183407,.zip,Poorly_Formed,37,0.33850687942547286,0.13650301208358218,1,1,0,0,0,1,
830,0.45221794088980716,Urgency,0.051135381442100725,.pdf,Well_Formed,9,0.007091812774370987,0.22867075138460335,1,1,0,0,0,1,
831,0.22460482293998196,Fear,0.25760722033372185,.pdf,Poorly_Formed,15,0.680250688330374,0.8824951050681364,1,0,1,1,1,0,104.0
832,0.4524395161326934,Reward,0.059524700347771686,none,Poorly_Formed,131,0.8254398957486287,0.020121721853074037,0,1,0,0,0,0,
833,0.14085702037979986,Urgency,0.6037954529493877,.zip,Poorly_Formed,93,0.14660830036000316,0.752727137825976,1,0,0,0,1,0,
834,0.1763869865062233,Urgency,0.6865899134926068,.zip,Well_Formed,198,0.15966634936715074,0.4737732925144229,0,1,0,0,0,1,
835,0.49836777273947974,Curiosity,0.11448763806590512,none,Poorly_Formed,17,0.7900832499714378,0.44677215883960686,1,0,1,0,0,0,36.0
836,0.4189254495045479,Curiosity,0.3838388830449795,none,Poorly_Formed,154,0.6162907483541447,0.0070965324948871755,0,1,0,0,0,0,
837,0.9148459010681,Reward,0.456236508955542,none,Well_Formed,149,0.04486055762771701,0.8193982309664928,1,0,0,0,0,0,
838,0.3623938991166331,Urgency,0.3690530217609166,none,Well_Formed,72,0.6225469904622817,0.35982490063656647,0,0,0,0,0,0,
839,0.5805883502780435,Urgency,0.12102500048519305,.pdf,Poorly_Formed,149,0.30891772284376606,0.5407656313005429,1,1,0,0,0,1,
840,0.6322642879195304,Curiosity,0.4189477901874754,.pdf,Poorly_Formed,121,0.36872515547084594,0.6773006863356594,1,1,0,0,0,1,
841,0.013094456588333636,Urgency,0.7511780478084181,none,Poorly_Formed,11,0.7697314182968802,0.7026295764379158,0,1,1,0,0,0,67.0
842,0.6635373720167106,Urgency,0.07100766453325547,.pdf,Poorly_Formed,166,0.8109351926726106,0.9559800588260723,0,1,1,0,1,0,80.0
843,0.17803596686975143,Urgency,0.08018001408190345,.pdf,Well_Formed,72,0.40035662683983064,0.5313399532366091,1,0,0,0,0,0,
844,0.9610703174694551,Curiosity,0.3547712918359842,.zip,Well_Formed,106,0.9471529360063548,0.3997195509744276,0,1,1,0,0,0,132.0
845,0.14866272775311296,Reward,0.941725711618925,.pdf,Well_Formed,125,0.40646271795207223,0.9537036264917079,0,0,1,0,1,0,187.0
846,0.41462412372702373,Fear,0.668572646722914,none,Poorly_Formed,35,0.7718360352301099,0.6421102350255211,0,0,1,0,0,0,247.0
847,0.08534966807864386,Reward,0.6786699566725648,.zip,Well_Formed,119,0.48387726456425906,0.2981503562765556,0,1,0,0,0,1,
848,0.9968742518459474,Fear,0.36191999083786497,.zip,Well_Formed,14,0.897532326522084,0.12646424540357115,0,1,0,0,0,0,
849,0.5021950103312426,Urgency,0.5936607912085384,.pdf,Well_Formed,14,0.9077612436501786,0.8425545014651813,0,1,1,0,1,0,75.0
850,0.5953850173200438,Reward,0.010131184027743378,.zip,Well_Formed,10,0.08741680787108386,0.36218160279415157,0,1,0,0,0,1,
851,0.06707647738842748,Fear,0.6360960464095422,.zip,Well_Formed,140,0.9364933313102257,0.6604697213644312,0,1,1,0,0,0,249.0
852,0.7499604703991778,Curiosity,0.9132869475762367,.pdf,Well_Formed,38,0.8255348415204157,0.47081641936589813,1,0,1,0,0,0,144.0
853,0.20990559309558576,Curiosity,0.6125734683448192,none,Poorly_Formed,108,0.7913107143126669,0.19892977979503834,1,0,0,1,0,0,
854,0.8980542894407137,Reward,0.873698593466345,.pdf,Well_Formed,119,0.20091133968552244,0.6016866086204651,1,1,0,0,0,1,
855,0.20513964048200717,Reward,0.7239730554660938,.zip,Well_Formed,34,0.8051192087546649,0.06068306895068232,0,0,0,0,0,0,
856,0.19068772066366657,Urgency,0.12055841640369025,.zip,Well_Formed,169,0.8501327346850368,0.4133424598711922,1,0,1,1,0,0,83.0
857,0.03654966784809488,Reward,0.9024533072858417,.pdf,Poorly_Formed,10,0.28915033445415095,0.546614939663671,0,0,0,0,0,0,
858,0.47206694510999925,Urgency,0.06644384435577488,.pdf,Well_Formed,122,0.9522600783623237,0.43604697411857907,0,1,1,0,0,0,134.0
859,0.5648411332626164,Urgency,0.5339674725477638,none,Well_Formed,145,0.04986014639916425,0.7486721752509908,1,0,0,0,0,0,
860,0.06570863942835237,Curiosity,0.14213712379345766,.pdf,Poorly_Formed,145,0.14990925324713966,0.8279249545453125,1,1,0,0,1,1,
861,0.7755276166950106,Curiosity,0.011706610730904066,none,Poorly_Formed,195,0.5375811380515143,0.771243074033178,1,1,1,0,0,0,266.0
862,0.4532888347480276,Fear,0.422034260127639,.zip,Well_Formed,190,0.5757924711223097,0.03881294781180211,1,0,0,0,0,0,
863,0.52439026932758,Curiosity,0.29504070765415624,.pdf,Well_Formed,115,0.6451500833009034,0.1941287704459722,0,1,0,0,0,0,
864,0.44076274693822814,Curiosity,0.486000493797603,.zip,Well_Formed,1,0.016969129315466458,0.5366075092637743,0,1,0,0,0,1,
865,0.400763060875326,Reward,0.5771998867345508,none,Poorly_Formed,12,0.9603667746221303,0.9348220404438012,1,1,1,1,0,0,146.0
866,0.5596403313082179,Curiosity,0.04373907230894736,.pdf,Well_Formed,103,0.04458809273414399,0.8349567750521169,0,1,0,0,1,1,
867,0.1552402459307125,Fear,0.12300329512374564,.pdf,Poorly_Formed,4,0.14306195272340239,0.8425345083518017,0,0,0,0,1,0,
868,0.18192813049527112,Reward,0.5586423964504253,.zip,Poorly_Formed,170,0.01401451752605698,0.3032081937596749,1,1,0,0,0,1,
869,0.8617856210135173,Fear,0.34316735317265823,.zip,Poorly_Formed,141,0.5668584332940947,0.42944789707870257,1,0,0,0,0,0,
870,0.9461154621336327,Curiosity,0.729173487549448,.pdf,Poorly_Formed,98,0.9322668839209722,0.4707059473159374,0,1,1,0,0,0,22.0
871,0.37330931627975295,Fear,0.6522916485919397,.zip,Poorly_Formed,106,0.6659471660804642,0.15737158334991042,1,1,0,1,0,0,
872,0.27074467314355377,Reward,0.8456043629899068,.pdf,Poorly_Formed,85,0.8226574684804273,0.031068130244456316,1,1,0,1,0,0,
873,0.6439995432390158,Urgency,0.6924928266692253,.zip,Poorly_Formed,121,0.013281203458580082,0.9469028994605169,1,0,0,0,1,0,
874,0.4087341710980964,Fear,0.42993107739014813,.pdf,Poorly_Formed,132,0.5420152984797261,0.24071258566350673,0,0,0,0,0,0,
875,0.02538635566034486,Fear,0.6729666223944324,none,Well_Formed,82,0.4595629775055219,0.2399489037236313,0,0,0,0,0,0,
876,0.15615259736619036,Reward,0.2753811742554185,none,Poorly_Formed,197,0.49896794422079305,0.08337905376875954,0,0,0,0,0,0,
877,0.7159722288473975,Reward,0.3063134987782127,none,Poorly_Formed,19,0.07221318533518795,0.9285077519437785,0,0,0,0,0,0,
878,0.6589239419101514,Fear,0.7889851599207933,.zip,Well_Formed,130,0.6844353610693075,0.579737114939772,0,1,1,0,0,0,198.0
879,0.02709599250348349,Curiosity,0.4464195164015822,.zip,Poorly_Formed,12,0.5032204148586344,0.6670368571253539,0,0,0,0,0,0,
880,0.22197216193294944,Fear,0.7983803405183525,.pdf,Well_Formed,81,0.765148849861264,0.9115768872630525,0,1,1,0,1,0,108.0
881,0.2310747965880714,Reward,0.8224223736682784,.pdf,Poorly_Formed,74,0.48529063406171535,0.3456201689007895,1,0,0,0,0,0,
882,0.6718927435987284,Urgency,0.8575623376612838,.pdf,Poorly_Formed,98,0.14938163622643208,0.6215073111380841,0,1,0,0,0,1,
883,0.019710537754364155,Urgency,0.9166352358412073,.zip,Well_Formed,6,0.648256954077822,0.03879945472888746,1,1,0,1,0,0,
884,0.10410858198457384,Curiosity,0.43098522051329624,.zip,Well_Formed,136,0.17238636210516622,0.18677252823112933,1,1,0,0,0,1,
885,0.7999160853731894,Fear,0.31886681832113883,.zip,Well_Formed,125,0.8723945633548149,0.8312458050899425,0,1,1,0,1,0,183.0
886,0.1785446620543336,Urgency,0.5821987465941139,none,Well_Formed,51,0.6131162390692415,0.7667683563383357,1,0,1,1,0,0,84.0
887,0.6527461078518747,Fear,0.3711724234376276,.zip,Well_Formed,11,0.15720388355695425,0.3506426914571469,0,1,0,0,0,1,
888,0.23818278104672652,Reward,0.601074166800233,.pdf,Poorly_Formed,191,0.9623380574812068,0.3768106277742125,0,0,1,0,0,0,35.0
889,0.09944139275934516,Urgency,0.7055858626438246,.zip,Poorly_Formed,185,0.5183654633353206,0.5335544335535795,1,0,0,1,0,0,
890,0.24317219099945409,Curiosity,0.6884050184921369,.pdf,Poorly_Formed,127,0.072898451871655,0.0002410046851345493,0,1,0,0,0,1,
891,0.7222669318556592,Reward,0.37455288702012135,.pdf,Poorly_Formed,140,0.6268329044150672,0.24124433603802786,1,0,0,0,0,0,
892,0.8556964681062857,Curiosity,0.16686020169875282,none,Well_Formed,73,0.2531989070128102,0.20823180860821444,0,1,0,0,0,1,
893,0.8302198645669916,Reward,0.43052933846220753,none,Well_Formed,2,0.8036934518773025,0.25048294674976346,1,0,0,0,0,0,
894,0.3971835296184548,Urgency,0.14259414408190874,.pdf,Poorly_Formed,8,0.8178220735661906,0.8059058425334413,0,0,1,0,1,0,288.0
895,0.6680851365706462,Curiosity,0.8900970351838083,none,Well_Formed,139,0.9789473558546619,0.27967385654644317,1,0,1,0,0,0,84.0
896,0.20498429541582097,Curiosity,0.3458774607378574,none,Well_Formed,124,0.5018695310245037,0.19152132205014816,0,0,0,0,0,0,
897,0.29314773026101326,Reward,0.15445974722332378,none,Poorly_Formed,53,0.45495687972773713,0.5042634607930315,1,0,0,0,0,0,
898,0.8963358185211198,Curiosity,0.025447759905750877,none,Poorly_Formed,10,0.7534756054464806,0.8656450363727319,1,0,1,0,0,0,81.0
899,0.013001923510736035,Reward,0.6458223862864843,.zip,Poorly_Formed,112,0.13247065634192656,0.24134970383749987,0,0,0,0,0,0,
900,0.08550853085446808,Reward,0.6369023174547432,.pdf,Poorly_Formed,8,0.5469155137931242,0.0785362427927987,1,1,0,1,0,0,
901,0.20788625514602732,Reward,0.34060416658129167,.zip,Poorly_Formed,36,0.5462476001308509,0.3564047358496647,0,0,0,0,0,0,
902,0.026532203873819715,Reward,0.071711888847651,.zip,Well_Formed,106,0.08947312281038722,0.7476518245649778,1,1,0,0,1,1,
903,0.18143543508979731,Urgency,0.409628894895232,none,Poorly_Formed,14,0.41798408550691357,0.5506905446947946,0,0,0,0,0,0,
904,0.5830415609696922,Reward,0.3112174950633936,.pdf,Poorly_Formed,182,0.853284798567202,0.8167933695743474,1,1,1,0,1,0,13.0
905,0.42142455059249795,Fear,0.6771206397350094,none,Well_Formed,86,0.8561536219946603,0.959592147609234,1,0,1,1,0,0,179.0
906,0.8926717110769748,Curiosity,0.6057792494526903,none,Well_Formed,149,0.099237664919681,0.792662476751617,0,0,0,0,0,0,
907,0.8174435617384409,Fear,0.36459372819754,none,Well_Formed,50,0.09072088274783086,0.6038030788437534,0,1,0,0,0,1,
908,0.34181735169787597,Urgency,0.2178925542549901,none,Poorly_Formed,167,0.2626954770019353,0.4933415880523805,0,0,0,0,0,0,
909,0.2594234334312925,Fear,0.9880359661555919,.zip,Poorly_Formed,20,0.8747660625539935,0.04006908634826667,1,1,0,1,0,0,
910,0.3796924081672669,Curiosity,0.45400162119611487,.zip,Well_Formed,87,0.12890258507349894,0.9843219788140413,0,0,0,0,1,0,
911,0.5902949425148077,Fear,0.688274235780237,.pdf,Poorly_Formed,135,0.7199968026274463,0.3834811225750425,0,1,0,0,0,0,
912,0.26806364082287626,Urgency,0.14055296757836078,.zip,Poorly_Formed,137,0.10116561961310322,0.1522282139168668,1,0,0,0,0,0,
913,0.624148907849134,Reward,0.4855896996593978,.zip,Well_Formed,129,0.6231378537478254,0.6667088553964567,0,0,1,0,0,0,148.0
914,0.4094116521912404,Fear,0.027536719869465487,.pdf,Well_Formed,154,0.3560672991191448,0.28428828909545933,1,1,0,0,0,1,
915,0.5520471808519802,Urgency,0.50545511791045,none,Poorly_Formed,166,0.788913962965867,0.5857782709310476,0,0,1,0,0,0,60.0
916,0.4361265291353167,Urgency,0.9640174071177023,.pdf,Poorly_Formed,38,0.2336904488253636,0.5867679078445912,0,1,0,0,0,1,
917,0.29446575954191767,Curiosity,0.3842067129858002,.pdf,Poorly_Formed,189,0.6392018293899598,0.44572982090286917,1,0,0,1,0,0,
918,0.9484533069621567,Curiosity,0.03899601257491159,.pdf,Poorly_Formed,44,0.23568253457588495,0.8361186155450426,0,1,0,0,1,1,
919,0.7636057941597608,Fear,0.03095579091934353,.zip,Poorly_Formed,86,0.7136602831121538,0.26496706155544303,0,0,0,0,0,0,
920,0.14011317576645255,Reward,0.3879867599468695,.zip,Poorly_Formed,44,0.8736780345607488,0.44863259161773417,1,1,1,1,0,0,253.0
921,0.8684679758979128,Urgency,0.16002493646319405,none,Poorly_Formed,74,0.12680179912676004,0.5376921285909715,0,1,0,0,0,1,
922,0.48743119824951364,Fear,0.023352096328185912,.pdf,Well_Formed,119,0.8665956885955035,0.6636247207672996,1,0,1,1,0,0,82.0
923,0.8945522268940914,Urgency,0.7562136139501768,none,Well_Formed,190,0.5935752544142979,0.7839718505055895,1,0,1,0,0,0,26.0
924,0.7998552559473152,Urgency,0.4585230088818907,.zip,Well_Formed,122,0.12711049086702397,0.39480728287825606,0,0,0,0,0,0,
925,0.42521350446923345,Reward,0.2892447719726545,none,Poorly_Formed,134,0.427541855359712,0.646046944096596,0,1,0,0,0,1,
926,0.022469308320117398,Reward,0.9000831830164807,.pdf,Poorly_Formed,145,0.1608602934850979,0.15061095306851913,1,0,0,0,0,0,
927,0.2686773593849461,Fear,0.11613896020052561,.pdf,Poorly_Formed,51,0.7003478888665695,0.9326481005424786,0,0,1,0,1,0,19.0
928,0.5416342146608669,Reward,0.9559188289553192,.pdf,Poorly_Formed,38,0.7588681344179496,0.38305880642100354,0,0,0,0,0,0,
929,0.6334782198261473,Reward,0.3139667173773528,none,Poorly_Formed,152,0.10579652027279896,0.7295214219764384,1,0,0,0,0,0,
930,0.2578876854332023,Fear,0.8884036723086812,.pdf,Well_Formed,51,0.5061398526946443,0.020341081882177647,0,1,0,0,0,0,
931,0.13935607407282413,Reward,0.6029428764794615,.pdf,Well_Formed,10,0.8146250560259172,0.205187142904807,1,1,0,1,0,0,
932,0.8349302367992991,Curiosity,0.8267073597414875,none,Well_Formed,120,0.9361630415509965,0.487082544323578,0,1,1,0,0,0,257.0
933,0.9844021807035521,Urgency,0.9840131632104643,none,Poorly_Formed,200,0.51351786674177,0.8782524677323466,0,1,1,0,0,0,190.0
934,0.5256901823026858,Urgency,0.2884054378187457,.pdf,Well_Formed,149,0.950279223611407,0.5272551499506771,0,1,1,0,0,0,231.0
935,0.1716792858483035,Urgency,0.961135485407593,none,Poorly_Formed,70,0.5356889704560298,0.929870482293879,1,0,1,1,0,0,20.0
936,0.27230732651936895,Urgency,0.38948189490242036,.pdf,Poorly_Formed,85,0.39419049459990796,0.48379689658279634,1,0,0,0,0,0,
937,0.018390676547466733,Fear,0.3855119047369223,.zip,Poorly_Formed,57,0.8482031285528955,0.49044909673594994,1,1,1,1,0,0,115.0
938,0.914298806560499,Urgency,0.3403871042545057,.pdf,Well_Formed,126,0.49298271045808906,0.11974678850053189,0,1,0,0,0,1,
939,0.11775108289014113,Urgency,0.5414076073475852,none,Well_Formed,39,0.47190251056452304,0.8026562441522198,0,1,1,0,0,1,45.0
940,0.5765164755142536,Urgency,0.1541450431784871,none,Poorly_Formed,33,0.4903124894098283,0.2469654124670625,0,0,0,0,0,0,
941,0.274055220687206,Urgency,0.5537114853580112,.pdf,Well_Formed,187,0.8467850018697454,0.8996124893723151,0,0,1,0,1,0,112.0
942,0.5541780025157934,Curiosity,0.541704812410004,.pdf,Well_Formed,18,0.8319415416880521,0.9108242203303961,0,0,1,0,1,0,165.0
943,0.6514203883518642,Urgency,0.76190181260487,.zip,Poorly_Formed,184,0.4035199924402112,0.9433101118741497,1,1,1,0,1,1,165.0
944,0.8297418037072016,Curiosity,0.8336499619375856,none,Poorly_Formed,57,0.333299859870525,0.52023048910309,0,1,0,0,0,1,
945,0.2064212717606032,Fear,0.44044135031242404,none,Poorly_Formed,96,0.4919280240391293,0.6770937847836443,1,1,0,0,0,1,
946,0.010995828658480478,Reward,0.30233324935149375,.pdf,Well_Formed,48,0.572772509737109,0.7785158800616635,0,0,1,0,1,0,155.0
947,0.13688563006880727,Urgency,0.25933489731709447,none,Poorly_Formed,42,0.23833721062799695,0.1310146186504656,1,1,0,0,0,1,
948,0.9000186418481051,Reward,0.19462383670487193,none,Well_Formed,27,0.7939550847155906,0.6009571949974972,0,0,1,0,0,0,222.0
949,0.8738900775625152,Reward,0.05764758219902488,.pdf,Poorly_Formed,74,0.4864827657324229,0.03429790130331167,0,0,0,0,0,0,
950,0.5974131021703083,Fear,0.34244797883471334,.zip,Well_Formed,110,0.3340455484199596,0.4975660833887259,0,1,0,0,0,1,
951,0.6005168604336534,Reward,0.27024769213078326,.pdf,Poorly_Formed,180,0.10682099296399061,0.1548426816202274,0,0,0,0,0,0,
952,0.6650366745462555,Curiosity,0.9664173858664074,.pdf,Well_Formed,170,0.23884516040360693,0.1829229259620847,0,0,0,0,0,0,
953,0.1753712786234496,Reward,0.5577088262500439,.pdf,Well_Formed,32,0.9492811717559837,0.3650475666926015,0,1,1,0,0,0,244.0
954,0.9144119459249598,Reward,0.34727703903050755,.pdf,Well_Formed,26,0.3050996868195266,0.432437166716503,0,1,0,0,0,1,
955,0.4187705248920731,Reward,0.580467600993696,none,Well_Formed,25,0.16885928936703531,0.6231724245321872,1,0,0,0,0,0,
956,0.38313852824949746,Urgency,0.1391967013456955,.zip,Poorly_Formed,75,0.4606727916549932,0.07442841843851566,1,1,0,0,0,1,
957,0.5189177052828375,Urgency,0.4440437492022029,.pdf,Well_Formed,23,0.3070877433602487,0.5036917612374446,1,0,0,0,0,0,
958,0.046965966775055046,Curiosity,0.6262343214210638,.pdf,Poorly_Formed,57,0.035159250271194153,0.18262513025310112,0,1,0,0,0,1,
959,0.1662833687560794,Curiosity,0.4888978317924514,.pdf,Poorly_Formed,180,0.32314521727941725,0.5739751750317419,1,1,0,0,0,1,
960,0.7380336164263704,Urgency,0.40177880065432425,.pdf,Well_Formed,126,0.5441086239394686,0.6374046122611835,0,1,0,0,0,0,
961,0.08279866792512647,Curiosity,0.9938483888996982,.zip,Poorly_Formed,87,0.5517123720199669,0.5567092565528539,0,1,0,0,0,0,
962,0.6031521094663882,Urgency,0.880314762148927,.zip,Well_Formed,31,0.3565589211768887,0.7382955104783077,0,0,0,0,1,0,
963,0.24534910968132095,Fear,0.6234059581594401,.pdf,Well_Formed,64,0.44730275625260063,0.3356092442409013,0,0,0,0,0,0,
964,0.38929561404197655,Reward,0.5693773611822828,.pdf,Poorly_Formed,199,0.9655179182347664,0.7651065916331309,0,0,1,0,1,0,288.0
965,0.28869373677069987,Reward,0.620660479824584,.zip,Well_Formed,33,0.3773484772303116,0.43276708170819367,0,0,0,0,0,0,
966,0.35567271646494913,Curiosity,0.20131210782243325,none,Poorly_Formed,2,0.258226813259983,0.4841844983225968,0,1,0,0,0,1,
967,0.7190459051842455,Urgency,0.3951377432643186,.pdf,Poorly_Formed,18,0.24346704406676012,0.6481021272610714,1,0,0,0,0,0,
968,0.297121715623175,Urgency,0.03945953289089932,.pdf,Poorly_Formed,175,0.45776461270413416,0.01835838399922396,1,0,0,0,0,0,
969,0.5664046402968972,Curiosity,0.47554603748682667,none,Well_Formed,161,0.7595201487169441,0.6539942214202483,1,0,1,0,0,0,51.0
970,0.47605040219909966,Urgency,0.5430245839576632,.zip,Well_Formed,84,0.2059881841884732,0.6185851490721154,1,1,0,0,0,1,
971,0.6636711653626481,Fear,0.2277497361032096,.zip,Well_Formed,35,0.7092961271407681,0.3098471167532799,0,0,0,0,0,0,
972,0.936829739324758,Reward,0.9640288471655137,none,Well_Formed,179,0.021149823349416286,0.08579428489948948,1,1,0,0,0,1,
973,0.7325720972102503,Curiosity,0.909454610937242,.pdf,Poorly_Formed,114,0.418932977983946,0.09093544991304114,1,0,0,0,0,0,
974,0.21494037859075676,Curiosity,0.7221432354559059,.pdf,Poorly_Formed,146,0.7758650652027869,0.9232237469852286,0,0,1,0,1,0,206.0
975,0.031183135061284672,Urgency,0.5333866287653626,none,Well_Formed,110,0.3387329557744314,0.6892793212258371,0,0,0,0,0,0,
976,0.2622640442998251,Curiosity,0.869969159647685,none,Poorly_Formed,88,0.5637371014453995,0.1271026137707404,1,1,0,1,0,0,
977,0.5950779307002548,Fear,0.1306523438234629,none,Poorly_Formed,72,0.2049792328259108,0.35672316930890635,0,1,0,0,0,1,
978,0.05142581348425035,Urgency,0.790509794274885,.pdf,Poorly_Formed,125,0.7419953911261723,0.5924829939015964,1,1,1,1,0,0,284.0
979,0.49636624720123634,Urgency,0.1248208139668483,.pdf,Well_Formed,30,0.05227910326875962,0.8355717050906487,0,0,0,0,1,0,
980,0.5968428489168892,Urgency,0.7942106625494054,.pdf,Well_Formed,172,0.8525426448755004,0.04366092871300853,0,0,0,0,0,0,
981,0.3342438908169608,Urgency,0.27576756825135695,.zip,Poorly_Formed,53,0.19819638642166815,0.23663313147000886,0,1,0,0,0,1,
982,0.7709122037458219,Fear,0.8770905810181889,.pdf,Poorly_Formed,138,0.8743980317083307,0.88974899029538,0,0,1,0,1,0,79.0
983,0.1065982531337718,Urgency,0.9440420938253978,.zip,Well_Formed,87,0.3525292413005173,0.009165550183816484,1,1,0,0,0,1,
